Türkiye en çok beyin göçü veren ülkeler arasında kaçıcı sıradadır	kaçıncı sıradadır	NUMERIC	COUNT	24		NUMERIC
Almanya kalkınma politikası sebebiyle hangi yıllar arası işçi alımı yapmıştır	hangi yıllar arası	TEMPORAL	PERIOD	1952-1954		TEMPORAL
Türkiyeden avrupaya ilk işçi göçleri hangi yıllar arasında gerçekleşmiştir	hangi yıllar arasında	TEMPORAL	PERIOD	1958-1961		TEMPORAL
Türkiye almanya ile hangi yılda işçi göçü anlaşması yapmıştır	hangi yılda	TEMPORAL	DATE	1961		TEMPORAL
Günümüzde Almanyada yaklaşık kaç insanımız işçi olarak çalışmaktadır	kaç insanımız	NUMERIC	SIZE.POPULATION	1.3 milyon/1300000/1.300.000		NUMERIC
Göç alan şehirlerde ortaya çıkan problemlerin temel nedeni nedir	temel nedeni	DESCRIPTION	REASON	Plansız kentleşme		DESCRIPTION
Akarsularımızın taşımaya elverişli olmamasının temel sebebi nedir	temel sebebi	DESCRIPTION	REASON	Denge profilleri		DESCRIPTION
Türkiye hidroelektrik üretim potansiyeli açısından dünya sıralamasında kaçıncıdır	kaçıncıdır	NUMERIC	COUNT	3		NUMERIC
Dünyaca ünlü çoruh nehrinde hangi spor yapılır	hangi spor	ENTITY	OTHERS	Rafting		ENTITY
Doğru karadenizdeki akarsuların her zaman bol su taşıyor olmasının temel sebebi nedir	temel sebebi	DESCRIPTION	REASON	Yağış miktarı		DESCRIPTION
En geniş havzaya sahip bölgemiz hangisidir	bölgemiz	LOCATION	REGION.LOCAL	Karadeniz		ENTITY
Ege bölgesinde akasuların doğrultusu ne yöne doğrudur	ne yöne doğrudur	ENTITY	OTHERS	Doğu-batı		ENTITY
Yağışlı dönemde bol su taşıyan akarsular temelde nereden beslenir	nereden beslenir	ENTITY	ENTITY	Yağmur		LOCATION
Yağmurla beslenen akarsular daha çok hangi iklimde görülür	hangi iklimde	ENTITY	OTHERS	Akdeniz		ENTITY
Kar ve buz sularıyla beslenen akarsuların akışında azalma hangi mevsimde olur	hangi mevsimde	TEMPORAL	SEASON	Kış		TEMPORAL
Fırat nehrinde bahar aylarında saniyede geçen ortalama su akımı ne kadardır	su akımı ne kadardır	NUMERIC	SIZE.DENSITY	2000 metre küp/2000 m3		NUMERIC
Gölden çıkan akarsuların beslendiği yerlere ne denir	beslendiği yere denir	DESCRIPTION	DEFINITION	Gideğen		DESCRIPTION
Akım rejimleri yıl içinde birden çok kez değişen akarsulara ne denir	değişen akarsulara denir	DESCRIPTION	DEFINITION	Karma rejimli akarsular		DESCRIPTION
Türkiyede ortalama kaç tane doğal göl vardır	kaç tane doğal göl	NUMERIC	AVERAGE	120		NUMERIC
Türkiyede ortalama kaç adet baraj gölü bulunmaktadır	kaç adet baraj gölü	NUMERIC	AVERAGE	555		NUMERIC
Ülkemizdeki göllerin toplam yüzölçümü ortalama olarak ne kadardır	yüzölçümü ne kadardır	NUMERIC	SIZE.AREA	10000 m2		NUMERIC
Türkiyenin en büyük gölü nedir	gölü	ENTITY	LAKE	Van gölü		ENTITY
Buzul gölleri ortalama kaç metre yükseklikte bulunurlar	kaç metre yükseklikte	NUMERIC	SIZE.HEIGHT	2000 m		NUMERIC
Volkanik alanlardaki çukurların suyla dolması sonucu oluşan göllere ne isim verilir	göllere isim	DESCRIPTION	DEFINITION	Volkanik göl		DESCRIPTION
Delta ovalarındaki kıyı oklarının gerisinde oluşan göllere ne denir	göllere denir	DESCRIPTION	DEFINITION	Kıyı set gölü		DESCRIPTION
Volkanlardan çıkan lavların bir çukurluğun ve vadinin önünü kapamasıyla oluşan göllere ne denir	göllere denir	DESCRIPTION	DEFINITION	Volkanik set gölleri		DESCRIPTION
Oluşumunda tektonik hareketler volkanik olaylar ve doğal etkenlerin eş zamanlı rol oynadığı göllere ne denir	göllere denir	DESCRIPTION	DEFINITION	Karma oluşumlu göller		DESCRIPTION
Kuzey anadolu dağlarının denize bakan yamaçlarında görülen toprak çeşidinin adı nedir	toprak çeşidinin adı	ENTITY	OTHERS	Kahverengi orman toprakları		ENTITY
Bir veya birden fazla özelliği benzer olan alanlar neyle adlandırılır	anlanlar neyle adlandırılır	ENTITY	ENTITY	Bölge		ENTITY
Sadabat Paktı hangi ülkelerden oluşuyordu	hangi ülkelerden	LOCATION	COUNTRY	Türkiye İran Irak Afganistan		LOCATION
Dortmund hangi sanayi bölgesinde yer almaktadır	hangi sanayi bölgesinde	LOCATION	REGION	Ruhr		ENTITY
Aynı kentin içinde bulunup kentten soyutlanmış yerleşim alanlarına ne ad verilir	yerleşim alanlarına ad	ENTITY	ENTITY	Getto		DESCRIPTION
Sanayi devrimi kaçıncı yüzyılda gerçekleşmiştir	kaçıncı yüzyılda	TEMPORAL	CENTURY	18. Yüzyıl/XVIII. yy		TEMPORAL
1960 yılında Dünya üzerinde yaklaşık kaç kişi şehirlerde yaşıyordu	kaç kişi	NUMERIC	SIZE.POPULATION	1 Milyar/1000000000/1.000.000.000		NUMERIC
OECD'nin açılımı nedir	açılımı	ABBREVIATION	EXPRESSION	Ekonomik Kalkınma ve İşbirliği Örgütü		ABBREVIATION
1950 yılında Dünya genelinde kişi başına düşen milli gelir ne kadardır	milli gelir ne kadardır	NUMERIC	MONEY	$1,671.00		NUMERIC
Türkiye'deki sarp bölgelerin kapladığı alan ne kadardır	alan ne kadardır	NUMERIC	SIZE.AREA	487864 Km2		NUMERIC
Türkiye arazisinin yüzde kaçı düz ve hafif eğimlidir	Türkiye arazisinin yüzde kaçı	NUMERIC	PERCENTAGE	%8.5		NUMERIC
Türkiye hangi yarım kürede yer almaktadır	hangi yarım kürede	ENTITY	SPHERE	Kuzey Yarım Küre		ENTITY
Teşvik-i Sanayi Kanunu ne zaman çıkarılmıştır	ne zaman çıkarılmıştır	TEMPORAL	DATE	1926		TEMPORAL
1. İzmir İktisat kongresi ne zaman yapılmıştır	ne zaman yapılmıştır	TEMPORAL	DATE	1923		TEMPORAL
TCDD'nin açılımı nedir	açılımı	ABBREVIATION	EXPRESSION	Türkiye Cumhuriyeti Devlet Demiryolları		ABBREVIATION
Türkiye'de ilk uçak ne zaman üretildi	ne zaman üretildi	TEMPORAL	DATE	1936		TEMPORAL
Türkiyede üretilen ilk uçağa ne ad verilmiştir	uçağa ad	ENTITY	OTHERS	ND-36		ENTITY
Türkiye'de üretilen ilk uçak hangi ilçede üretildi	hangi ilçede	LOCATION	CITY	Beşiktaş		LOCATION
DPT neyi ifade eder	neyi ifade eder	ABBREVIATION	EXPRESSION	Devlet Planlama Teşkilatı		ENTITY
DPT ne zaman kurulmuştur	ne zaman kurulmuştur	TEMPORAL	DATE	1960		TEMPORAL
Tarıma elverişli araziler ülkemiz topraklarının ne kadarını oluşturur	ne kadarını oluşturur	NUMERIC	PERCENTAGE	0.33/33%/%33		ENTITY
Tarım sektöründe sulamadan sonra verimi artıran en önemli faktör nedir	faktör	DESCRIPTION	REASON	Gübreleme		DESCRIPTION
TİGEM neyin kısaltmasıdır	neyin kısaltmasıdır	ABBREVIATION	EXPRESSION	Tarım İşletmeleri Genel Müdürlüğü		ABBREVIATION
Türkiye Zirai Donatım Kurumu'nun kısa adı nedir	Türkiye Zirai Donatım Kurumunun adı	ABBREVIATION	ABBREVIATION	TZDK		ABBREVIATION
Devlet Su İşleri kısaca nasıl ifade edilir	nasıl ifade edilir	ABBREVIATION	ABBREVIATION	DSİ		ABBREVIATION
Toprak Mahsulleri Ofisi'nin kısaltması nasıldır	Toprak Mahsulleri Ofisinin kısalatması	ABBREVIATION	ABBREVIATION	TMO		ABBREVIATION
Buğday üretimi en yüksek olan 3 ilimiz hangileridir	3 ilimiz	LOCATION	CITY	Konya Ankara Adana		ENTITY
Pirinç hangi bitkinin kabuklarından ayrılmasıyla elde edilir	hangi bitkinin	ENTITY	PLANT	Çeltik		ENTITY
Fasulye kaç metreden yüksek yerlerde yetişmez	kaç metreden yüksek	NUMERIC	SIZE.HEIGHT	1200 metre		NUMERIC
Pamuk bitkisinin tohumuna ne ad verilir	tohumuna ad	ENTITY	OTHERS	Çiğit		DESCRIPTION
Çiğit nedir	Çiğit	DESCRIPTION	DEFINITION	Pamuk bitkisinin tohumu		ENTITY
Türkiye şeker pancarı üretimine ne zaman başlamıştır	ne zaman başlamıştır	TEMPORAL	DATE	1926		TEMPORAL
İlk şeker fabrikalarımız hangileridir	şeker fabrikalarımız	ENTITY	OTHERS	Uşak Alpullu		ENTITY
Ege bölgesi Türkiye'deki haşhaş üretiminin kaçta kaçını karşılar	haşhaş üretiminin kaçta kaçını	NUMERIC	PERCENTAGE			NUMERIC
GAP'ın açılımı nedir	açılımı	ABBREVIATION	EXPRESSION	Güneydoğu Anadolu Projesi		ABBREVIATION
Seralarda sürdürülen faaliyetlere ne ad verilir	faaliyetlere ad	DESCRIPTION	DESCRIPTION	Seracılık		DESCRIPTION
Rize çay üretimimizin yüzde kaçını karşılar	çay üretimimizin yüzde kaçını	NUMERIC	PERCENTAGE	0.75/%75/75%		NUMERIC
Maden cevheri içindeki metal oranına ne isim verilir	metal oranına isim	ENTITY	OTHERS	Tenör		DESCRIPTION
Anadolu topraklarındaki madencilik ne zaman başlamıştır	ne zaman başlamıştır	TEMPORAL	DATE	M.Ö. 7000		TEMPORAL
MTA nedir	MTA	ABBREVIATION	EXPRESSION	Maden Tetkik ve Arama		ENTITY
MTA ne zaman kurulmuştur	ne zaman kurulmuştur	TEMPORAL	DATE	1935		TEMPORAL
Türkiye Petrolleri Anonim Ortaklığının kısa adı nedir	Türkiye Petrolleri Anonim Ortaklığının adı	ABBREVIATION	ABBREVIATION	TPAO		ABBREVIATION
Dünyadaki bor rezervlerinin yüzde kaçı Türkiye'dedir	bor rezervlerinin yüzde kaçı	NUMERIC	PERCENTAGE	%63/63%		NUMERIC
Doğada kaç çeşit bor minareli vardır	kaç çeşit bor minerali	NUMERIC	COUNT	230		NUMERIC
Lüle taşı hangi il çevresinde çıkarılır	hangi il çevresinde	LOCATION	CITY	Eskişehir		LOCATION
Aydın'ın hangi ilçesinde jeotermal elektrik santrali vardır	Aydının hangi ilçesinde	LOCATION	CITY	Germencik		LOCATION
Bitkilerden veya biyolojik atıklardan elde edilen enerjiye ne ad verilir	enerjiye ad	DESCRIPTION	DEFINITION	Biyoenerji		DESCRIPTION
Petrol yataklarımızın büyük bir çoğunluğu hangi bölgemizde yer almaktadır	hangi bölgemizde	LOCATION	REGION.LOCAL	Güneydoğu Anadolu		LOCATION
Terrarosa toprakları hangi bölgemizde daha sık görülür	hangi bölgemizde	LOCATION	REGION.LOCAL	Akdeniz		LOCATION
Yıllık yağış miktarının az olduğu kireçli topraklara ne ad verilir	kireçli topraklara ad	DESCRIPTION	DEFINITION	Kahverengi bozkır topraklar		DESCRIPTION
Kestane renkli bozkır topraklarının olduğu bir yörede yıllık yağış miktarı ne kadardır	yağış miktarı ne kadardır	NUMERIC	SIZE.HEIGHT	400mm 600mm		NUMERIC
Çayır bitki örtüsü çevresinde oluşan topraklara ne ad verilir	topraklara ad	DESCRIPTION	DEFINITION	Çerezyom		DESCRIPTION
Sürülmesi ve işlenmesi zor kil oranı fazla olan topraklara ne isim verilir	topraklara isim	DESCRIPTION	DEFINITION	Vertisol		DESCRIPTION
Ege iç anadolu ve doğu anadolunun çöküntülü kısımlarında yaygın olan üst kısmı kireçli topraklara ne denir	üst kısmı kireçli topraklara denir	DESCRIPTION	DEFINITION	Rendzina		DESCRIPTION
Akarsuların taşıyıp biriktirdiği malzemelerden oluşan toprağa ne denir	toprağa denir	DESCRIPTION	DEFINITION	Alüvyal toprak		DESCRIPTION
Dağlık alanlarda yamaçlar boyunca ufalanan çeşitli malzemelerin dağların eteklerinde birikmesiyle oluşan topraklara ne ad verilir	topraklara ad	DESCRIPTION	DEFINITION	Kolüvyal toprak		DESCRIPTION
Volkanlardan çıkan kum boyutundaki malzemeler ile yamaç eteklerindeki kolüvyal depolar üzerinde oluşan topraklara ne denir	topraklara denir	DESCRIPTION	DEFINITION	Regosol		DESCRIPTION
Türkiye arazisinin yüzde kaçında tarım yapılmaktadır	Türkiye arazisinin yüzde kaçında	NUMERIC	PERCENTAGE	0.36/%36/36%		NUMERIC
Türkiyede yetiştirilen tarım ürünlerinin çeşitliliği temelde neye bağlıdır	neye bağlıdır	DESCRIPTION	REASON	İklim çeşitliği		DESCRIPTION
Türkiyede en çok yetiştirilen tahıl ürünü nedir	tahıl ürünü	ENTITY	PLANT	Buğday		ENTITY
Çay hangi toprakta daha iyi yetişir	hangi toprakta	ENTITY	OTHERS	Kireçsiz		ENTITY
Maki ve çalılıkların yaygın olduğu bölgelerde yapılan hayvancılıkta hangi hayvan daha yaygındır	hangi hayvan	ENTITY	OTHERS	Kıl keçisi		ENTITY
Bozkırların daha yoğun olduğu yörelerde hangi hayvan yetiştiriciliği fazladır	hangi hayvan yetiştiriciliği	ENTITY	OTHERS	Koyun		ENTITY
Çayırların daha fazla görüldüğü bölgelerde hangi hayvan daha çok yetiştirilir	hangi hayvan	ENTITY	OTHERS	Sığır		ENTITY
Dut ağaçlarının yaygın olduğu bölgelerde hangi hayvandan daha çok faydalanılır	hangi hayvandan	ENTITY	OTHERS	İpek böceği		ENTITY
Çam ormanlarının daha fazla olduğu yörelerde görülen hayvancılık çeşidi nedir	hayvancılık çeşidi	ENTITY	OTHERS	Arıcılık		ENTITY
Seramik porselen çömlek tuğla ve kiremit yapımında ham madde olarak hangi toprak çeşidi kullanılır	hangi toprak çeşidi	ENTITY	OTHERS	Killi toprak		ENTITY
Türkiyede yaklaşık kaç farklı bitki türü bulunmaktadır	kaç bitki türü	NUMERIC	COUNT	20000		NUMERIC
Türkiyedeki bitki çeşitlilğinin fazla olmasının en önemli sebebi nedir	sebebi	DESCRIPTION	REASON	İklim		DESCRIPTION
Sadece türkiyede bulunan ve dünyanın başka hiç bir yerinde görülmeyen bitkilere ne ad verilir	bitkilere ad	DESCRIPTION	DEFINITION	Endemik bitki		DESCRIPTION
3. ve 4. Jeolojik zamanda oluşmuş günümüzde yetişmesi imkansız bitkilere ne denir	bitkilere denir	DESCRIPTION	DEFINITION	Relikt		DESCRIPTION
Ülkemizin yüzde kaçı ormanlarla kaplıdır	Ülkemizin yüzde kaçı	NUMERIC	PERCENTAGE	0.28/%28/28%		NUMERIC
Ağaçlar yapraklarının özelliklerine göre kaça ayrılırlar	Ağaçlar kaça ayrılırlar	NUMERIC	COUNT	2		NUMERIC
Kızılçamın dünyada en geniş yayılış alanı nerededir	yayılış alanı nerededir	LOCATION	LOCATION	Türkiye		LOCATION
Sarıçam türkiyede daha çok nerede bulunur	nerede bulunur	LOCATION	REGION.LOCAL	Kuzey anadolu dağları		LOCATION
Kızılağaç en fazla kaç metre yükseklikte görülür	kaç metre yükseklikte	NUMERIC	SIZE.HEIGHT	1000 metre		NUMERIC
Ihlamur en fazla kaç metre yükseklikte görülür	kaç metre yükseklikte	NUMERIC	SIZE.HEIGHT	1000 metre		NUMERIC
Karaçam ortalama hangi yüksekliklerde görülür	hangi yüksekliklerde	NUMERIC	SIZE.HEIGHT	1000-2000 metre		ENTITY
Göknar ortalama hangi yükseklerde görülür	hangi yükseklikte	NUMERIC	SIZE.HEIGHT	1000-1500 metre		ENTITY
Maki bitki örtüsünün ortalama boyu ne kadardır	ortalama boyu ne kadardır	NUMERIC	SIZE.HEIGHT	1-3 metre		NUMERIC
Maki hangi iklime uygun bir bitki örtüsüdür	hangi iklime	ENTITY	OTHERS	Akdeniz		ENTITY
Karadeniz kıyılarında ormanların tahrip edildiği bölgelerde rastlanan çalılara ne ad verilir	çalılara ad	DESCRIPTION	DEFINITION	Psödomaki		DESCRIPTION
Kurak bölgelerde ilkbahar yağışıyla yeşeren ve yazın sararan ot topluluklarına ne denir	ot topluluklarına denir	DESCRIPTION	DEFINITION	Bozkır		DESCRIPTION
Türkiyenin iç kesimlerinde ormanların tahrip edilmesiyle oluşan ve doğal olmayan bozkır alanlarına ne denir	bozkır alanlarına denir	DESCRIPTION	DEFINITION	Antropojen bozkır		DESCRIPTION
İlkbaharda yeşerip yaz boyu yeşil kalan ve bozkırdan daha gür olan bitki örtüsüne ne denir	bitki örtüsüne denir	DESCRIPTION	DEFINITION	Alpin çayır		DESCRIPTION
Alpin çayırlarda ne çeşit hayvancılık yapılır	ne çeşit hayvancılık	ENTITY	OTHERS	Büyükbaş		ENTITY
Akarsuların taşıdıkları malzeme ile kendi önlerini kapatmaları sonucu oluşan göllere ne ad verilir	göllere ad	DESCRIPTION	DEFINITION	Set gölleri		DESCRIPTION
Toprak çeşitlerinden hangisinin tarımsal verimliliği en fazladır	Toprak çeşitlerinden hangisinin	ENTITY	OTHERS	Alüvyal		ENTITY
Türkiye ormanlarının yüzde kaçı Karadeniz bölgesinde bulunur	Türkiye ormanlarının yüzde kaçı	NUMERIC	PERCENTAGE	0.25/25%/%25		NUMERIC
Türkiye ormanlarının yüzde kaçı ege bölgesinde bulunur	Türkiye ormanlarının yüzde kaçı	NUMERIC	PERCENTAGE	0.17		NUMERIC
Can ve mal kayıplarına neden olan doğa olaylarına ne denir	doğa olaylarına	DESCRIPTION	DEFINITION	Doğal afet		DESCRIPTION
Doğal afetler oluşum nedenlerine göre kaça ayrılırlar	Doğal afetler kaça ayrılırlar	NUMERIC	COUNT	2		NUMERIC
Doğal afetler gelişim hızlarına göre kaça ayrılırlar	Doğal afetler kaça ayrılırlar	NUMERIC	COUNT	2		NUMERIC
Yer kabuğunda meydana gelen ani ve kısa süreli sarsıntılara ne ad verilir	sarsıntılara ad	DESCRIPTION	DEFINITION	Deprem		ABBREVIATION
Depremler oluşumlarına göre kaça ayrılır	Depremler kaça ayrılır	NUMERIC	COUNT	3		NUMERIC
Dünyada en fazla deprem hangi deprem kuşağında meydana gelir	hangi deprem kuşağında	ENTITY	OTHERS	Büyük okyanus		ENTITY
Büyük okyanus deprem kuşağında dünya depremlerinin yüzde kaçı meydana gelir	dünya depremlerinin yüzde kaçı	NUMERIC	PERCENTAGE	0.68/68%/%68		NUMERIC
Alp-Himalaya kuşağında dünyadaki depremlerin yüzde kaçı meydana gelir	depremlerin yüzde kaçı	NUMERIC	PERCENTAGE	0.25/%25/25%		NUMERIC
Ülkemizde şu an faal durumda olan kaç organize sanayi vardır	kaç organize sanayi	NUMERIC	COUNT	100 civarı		NUMERIC
Bolu otoyol tüneli hangi projenin bir parçasıdır	hangi projenin	ENTITY	OTHERS	Bolu Dağı Geçişi Projesi		ENTITY
Kara Yolları Genel Müdürlüğü ne zaman kurulmuştur	ne zaman kurulmuştur	TEMPORAL	DATE	1950		TEMPORAL
KGM neyin kısaltmasıdır	neyin kısaltmasıdır	ABBREVIATION	EXPRESSION	Kara Yolları Genel Müdürlüğü		ABBREVIATION
Bir limanın iç bölgelerle olan ulaşım bağlantısı özelliğine ne denir	ulaşım bağlantısı özelliğine denir	DESCRIPTION	DEFINITION	Hinterlant		DESCRIPTION
Hinterlant'ın diğer adı nedir	Hinterlantın adı	ENTITY	OTHERS	Art bölge		ENTITY
Ülkemizin en işlek limanı hangisidir	Ülkemizin limanı	ENTITY	OTHERS	İstanbul limanı		ENTITY
BTC nedir	BTC	ABBREVIATION	EXPRESSION	Bakü-Tiflis-Ceyhan Boru Hattı		ENTITY
Mavi Akım Projesi hangi tarihte tamamlanmıştır	hangi tarihte	TEMPORAL	DATE	2002		TEMPORAL
Hazar-Türkiye-Avrupa Doğal gaz hattı hangi proje kapsamında ilerlemektedir	hangi proje kapsamında	ENTITY	OTHERS	Nabuco Projesi		ENTITY
Üretilen mal ve hizmetlerin alınıp satılmasına ne denir	alınıp satılmasına denir	DESCRIPTION	DEFINITION	Ticaret		DESCRIPTION
Milet Amfi Tiyatrosu hangi ildedir	hangi ildedir	LOCATION	CITY	Aydın		LOCATION
Milet Amfi Tiyatrosu hangi ilçededir	hangi ilçededir	LOCATION	CITY	Söke		LOCATION
Efes'i yılda ortalama kaç kişi ziyaret etmektedir	kaç kişi	NUMERIC	SIZE.POPULATION	1.5 Milyon kişi		NUMERIC
Ülkemizde kaç ilde kaplıca bulunmaktadır	kaç ilde	NUMERIC	COUNT	46		NUMERIC
Ülkemizdeki 2010 yılında toplam turist sayısı ne kadardır	toplam turist sayısı ne kadardır	NUMERIC	SIZE.POPULATION	28632204		NUMERIC
Turizm teşvik kanunu ne zaman çıkmıştır	ne zaman çıkmıştır	TEMPORAL	DATE	1982		TEMPORAL
Türsab nedir	Türsab	ABBREVIATION	EXPRESSION	Türkiye Seyahat Acenteleri Birliği		ENTITY
Avrupa'da endemik bitki sayısı toplamı ne kadardır	endemik bitki sayısı toplamı ne kadardır	NUMERIC	COUNT	2750		NUMERIC
Türkiye'de endemik bitki kaç adettir	endemik bitki sayısı kaç adettir	NUMERIC	COUNT	3000		NUMERIC
Karain mağarası hangi ilin sınırları içerisindedir	hangi ilin	LOCATION	CITY	Antalya		LOCATION
Yere Batan Sarnıcı kim tarafından yaptırılmıştır	kim tarafından	HUMAN	INDIVIDUAL	I.Jüstinyen		HUMAN
Yere Batan Sarnıcı hangi tarihler arasında yaptırılmıştır	hangi tarihler arasında	TEMPORAL	DATE	532-537 yılları		TEMPORAL
Ayasofya kim tarafından camiye dönüştürülmüştür	kim tarafından	HUMAN	INDIVIDUAL	Fatih Sultan Mehmet		HUMAN
Ayasofya günümüzde ne olarak hizmet vermektedir	ne olarak	DESCRIPTION	REASON	Müze		ENTITY
TSE ne demektir	TSE	ABBREVIATION	EXPRESSION	Türk Standartları Enstitüsü		ABBREVIATION
TSE ne zaman kurulmuştur	ne zaman kurulmuştur	TEMPORAL	DATE	1954		TEMPORAL
TSE bağımsız bir kamu kuruluşuna ne zaman dönüşmüştür	ne zaman dönüşmüştür	TEMPORAL	DATE	1960		TEMPORAL
Hızlı Tren projesi kapsamında Ankara-İstanbul arası yolculuk süresinin kaç saat olması beklenmektedir	kaç saat	NUMERIC	COUNT	3 Saat		NUMERIC
2010 yılı verilerine göre ülkemizdeki otoyol uzunluğu ne kadardır	otoyol uzunluğu ne kadardır	NUMERIC	SIZE.LENGTH	2080 km		NUMERIC
Türkiye'de ilk şeker fabrikası hangi tarihte kurulmuştur	hangi tarihte	TEMPORAL	DATE	1926		TEMPORAL
Ülkemizde hangi bölge dışında bütün bölgelerde şeker fabrikası vardır	hangi bölge dışında	LOCATION	REGION.LOCAL	Güneydoğu Anadolu		LOCATION
Türkiye'de birinci beş yıllık sanayi alanı hangi tarihte yürürlüğe konmuştur	hangi tarihte	TEMPORAL	DATE	1933		TEMPORAL
Sanayi’nin diğer adı nedir	Sanayinin adı	ENTITY	OTHERS	Endüstri		ENTITY
Oltu taşı hangi ilimizde çıkarılmaktadır	hangi ilimizde	LOCATION	CITY	Erzurum		LOCATION
Kütahya’nın hangi ilçesinde feldispat yatakları mevcuttur	Kütahyanın hangi ilçesinde	LOCATION	CITY	Simav		LOCATION
Hızla akan suyun elektrik üreten türbinleri çalıştırması ile oluşan enerji ne enerjisidir	ne enerjisidir	DESCRIPTION	DEFINITION	Hidroelektrik enerjisi		ENTITY
İzmir İktisat kongresi kimin teşviki ile olmuştur	kimin teşviki ile	HUMAN	INDIVIDUAL	Mustafa Kemal Atatürk		HUMAN
Türkiye'deki kültür balıkçılığı hangi iki balık üzerine yoğunlaşmıştır	hangi iki balık	ENTITY	OTHERS	Alabalık sazan		ENTITY
Türkiye Sanayi ve Maden Bankası hangi tarihte kurulmuştur	hangi tarihte	TEMPORAL	DATE	1923		TEMPORAL
Tiftik keçisi ne olarak da bilinir	ne olarak da	ENTITY	OTHERS	Ankara Keçisi		ENTITY
Koyun ve keçi gibi hayvanların genel adı nedir	hayvanların genel adı	ENTITY	OTHERS	Küçükbaş hayvan		ENTITY
İpek böceği yetiştirme ve ondan koza elde etme işine ne ad verilir	işine ad	DESCRIPTION	DEFINITION	İpek böcekçiliği		DESCRIPTION
İpek böcekçiliği en çok hangi bölgemizde yapılmaktadır	hangi bölgemizde	LOCATION	REGION.LOCAL	Marmara		LOCATION
İpek böceği daha çok hangi ağacın yaprakları ile beslenir	hangi ağacın	ENTITY	PLANT	Dut ağacı		ENTITY
Anzer balı hangi ilimize özgüdür	hangi ilimize	LOCATION	CITY	Rize		LOCATION
Denizlerden üretilen balık üretiminin yüzde kaçı Karadeniz bölgesinden karşılanır	balık üretiminin yüzde kaçı	NUMERIC	PERCENTAGE	0.67/67%/%67		NUMERIC
Tek sıvı maden hangisidir	Tek sıvı maden	ENTITY	SUBSTANCE	Civa		ENTITY
Türkiye hangi deprem kuşağında yer almaktadır	hangi deprem kuşağında	ENTITY	OTHERS	Alp himalaya		ENTITY
Türkiyede kaç tane deprem bölgesi vardır	kaç tane deprem bölgesi	NUMERIC	COUNT	3		NUMERIC
Toprağın belirli bir süre için tamamen veya kısmen aniden su altında kalmasına ne denir	su altında kalmasına denir	DESCRIPTION	DEFINITION	Sel		DESCRIPTION
Sel sularının akarsu yatağının dışına çıkarak tarım alanlarına taşmasına ne denir	taşmasına denir	DESCRIPTION	DEFINITION	Taşkın		DESCRIPTION
Dünyada sel felaketleri en çok nerede yaşanır	nerede yaşanır	LOCATION	LOCATION	Güney asya		LOCATION
Bangladeşte dünyada görülen sel felaketlerinin yüzde kaçı meydana gelir	sel felaketlerinin yüzde kaçı	NUMERIC	PERCENTAGE	0.65/%65/65%		NUMERIC
Türkiyede yılda ortalama kaç adet sel felaketi olmaktadır	kaç adet sel felaketi	NUMERIC	AVERAGE	23		NUMERIC
Uzun bir zaman içinde yağışın belirgin bir şekilde normal değerlerin altına düşmesine ne denir	düşmesine denir	DESCRIPTION	DEFINITION	Kuraklık		DESCRIPTION
Toprak yüzeyinin akarsular sel suları ve rüzgar gibi dış kuvvetler tarafından aşındırılarak taşınmasına ne denir	taşınmasına denir	DESCRIPTION	DEFINITION	Erozyon		DESCRIPTION
Yamaç boyunca taş kum ve toprak tabakalarının yer değiştirmesi olayına ne denir	yer değiştirmesi olayına denir	DESCRIPTION	DEFINITION	Kütle hareketi		DESCRIPTION
Eğimli yamaçlarda fazla yağışlarla doygun hale gelen toprağın adeta bir hamur gibi yamaç boyunca kaymasına ne denir	kaymasına denir	DESCRIPTION	DEFINITION	Heyelan		DESCRIPTION
Toprak kaymalarını harekete geçiren en önemli faktör nedir	faktör	DESCRIPTION	REASON	Yer çekimi		DESCRIPTION
Karadeniz kıyılarının yüzde kaçı heyelan riski taşır	Karadeniz kıyılarının yüzde kaçı	NUMERIC	PERCENTAGE	0.89/%89/89%		NUMERIC
Türkiyede heyelan olayları en çok hangi mevsimde olur	hangi mevsimde	TEMPORAL	SEASON	İlkbahar		TEMPORAL
Kar örtüsünün hızlı bir şekilde eğim yönünde hareket etmesine ne denir	hareket etmesine denir	DESCRIPTION	DEFINITION	Çığ		DESCRIPTION
Rüzgarın hızı kaç kilometrenin üzerine çıkarsa fırtına denir	kaç kilometrenin üzerine	NUMERIC	SPEED	63 km		NUMERIC
Kasırgaların saattaki ortalama hızları kaçtır	hızları kaçtır	NUMERIC	SPEED	120 km		NUMERIC
Hızlı bir şekilde dönen hava kolonlarınının buluduğu fırtına sistemine ne ad verilir	fırtına sistemine ad	ENTITY	OTHERS	Hortum		DESCRIPTION
Yeryüzünde en şiddetli kasırgalar hangi kuşakta görülür	hangi kuşakta	ENTITY	OTHERS	Tropikal		ENTITY
Yeryüzüne yaklaşık olarak kaç adet aktif volkan vardır	kaç adet aktif volkan	NUMERIC	COUNT	500		NUMERIC
Dünyadaki aktif volkanlar en fazla hangi bölgede konumlanmıştır	hangi bölgede	LOCATION	REGION	Büyük okyanus çevresi		LOCATION
